tick,n_exec,n_flight,n_events,front_depth,n_truncated
710,1,53,50139,258,0
711,2,53,50141,259,2
712,0,53,50141,259,0
713,0,53,50141,259,0
714,0,53,50141,259,0
715,0,53,50141,259,0
716,0,53,50141,259,0
717,1,42,50142,260,12
718,1,41,50143,261,2
719,0,41,50143,261,0
720,1,37,50144,262,5
721,1,38,50145,262,0
722,1,28,50146,263,11
723,0,28,50146,263,0
724,0,28,50146,263,0
725,0,28,50146,263,0
726,0,28,50146,263,0
727,0,28,50146,263,0
728,1,29,50147,264,0
729,0,29,50147,264,0
730,0,29,50147,264,0
731,0,29,50147,264,0
732,0,29,50147,264,0
733,0,29,50147,264,0
734,0,29,50147,264,0
735,0,29,50147,264,0
736,0,29,50147,264,0
737,0,29,50147,264,0
738,1,30,50148,264,0
739,2,32,50150,264,0
740,0,32,50150,264,0
741,0,32,50150,264,0
742,0,32,50150,264,0
743,1,31,50151,265,2
744,0,31,50151,265,0
745,0,31,50151,265,0
746,2,33,50153,265,0
747,0,33,50153,265,0
748,0,33,50153,265,0
749,1,34,50154,265,0
750,1,35,50155,265,0
751,0,35,50155,265,0
752,0,35,50155,265,0
753,0,35,50155,265,0
754,0,35,50155,265,0
755,0,35,50155,265,0
756,1,30,50156,266,6
757,0,30,50156,266,0
758,1,31,50157,266,0
759,0,31,50157,266,0
760,0,31,50157,266,0
761,0,31,50157,266,0
762,0,31,50157,266,0
763,0,31,50157,266,0
764,0,31,50157,266,0
765,0,31,50157,266,0
766,0,31,50157,266,0
767,0,31,50157,266,0
768,0,31,50157,266,0
769,0,31,50157,266,0
770,0,31,50157,266,0
771,1,32,50158,266,0
772,0,32,50158,266,0
773,0,32,50158,266,0
774,0,32,50158,266,0
775,1,33,50159,266,0
776,2,32,50161,267,3
777,1,32,50162,268,1
778,1,28,50163,269,5
779,0,28,50163,269,0
780,0,28,50163,269,0
781,0,28,50163,269,0
782,0,28,50163,269,0
783,1,29,50164,269,0
784,0,29,50164,269,0
785,0,29,50164,269,0
786,0,29,50164,269,0
787,1,30,50165,269,0
788,0,30,50165,269,0
789,0,30,50165,269,0
790,0,30,50165,269,0
791,0,30,50165,269,0
792,0,30,50165,269,0
793,1,28,50166,270,3
794,0,28,50166,270,0
795,0,28,50166,270,0
796,0,28,50166,270,0
797,0,28,50166,270,0
798,1,29,50167,270,0
799,0,29,50167,270,0
800,0,29,50167,270,0
